"Level","Mario Type","Progress","Time Left","Kills","Mario Alive"
"ge/LVL-243.txt","1","0.4217203","18","0","false"
"ge/LVL-243.txt","2","0.4217203","18","0","false"
"ge/LVL-244.txt","0","0.2506896","19","0","false"
"ge/LVL-244.txt","1","0.3523629","18","0","false"
"ge/LVL-244.txt","2","0.3523629","18","0","false"
"ge/LVL-245.txt","0","0.45838192","17","0","false"
"ge/LVL-245.txt","1","0.78915113","15","0","false"
"ge/LVL-245.txt","2","1.0","13","0","true"
"ge/LVL-246.txt","0","0.2583819","18","0","false"
"ge/LVL-246.txt","1","0.6154114","16","0","false"
"ge/LVL-246.txt","2","0.75841427","15","2","false"
"ge/LVL-247.txt","0","0.18464226","19","0","false"
"ge/LVL-247.txt","1","0.5624505","16","0","false"
"ge/LVL-247.txt","2","0.5624505","16","0","false"
"ge/LVL-248.txt","0","0.4461807","17","0","false"
"ge/LVL-248.txt","1","0.816612","14","0","false"
"ge/LVL-248.txt","2","0.8129808","14","0","false"
"ge/LVL-249.txt","0","0.28720835","19","0","false"
"ge/LVL-249.txt","1","0.5552489","17","0","false"
"ge/LVL-249.txt","2","0.6619151","16","0","false"
"ge/LVL-250.txt","0","0.18145885","19","0","false"
"ge/LVL-250.txt","1","0.47437388","17","0","false"
"ge/LVL-250.txt","2","1.0","13","1","true"
"ge/LVL-251.txt","0","0.413809","18","0","false"
"ge/LVL-251.txt","1","1.0","14","0","true"
"ge/LVL-251.txt","2","1.0","14","0","true"
"ge/LVL-252.txt","0","0.15626383","19","0","false"
"ge/LVL-252.txt","1","0.15626383","19","0","false"
"ge/LVL-252.txt","2","0.15626383","19","1","false"
"ge/LVL-253.txt","0","0.11222807","19","0","false"
"ge/LVL-253.txt","1","0.6295437","15","0","false"
"ge/LVL-253.txt","2","0.6295437","15","1","false"
"ge/LVL-254.txt","0","0.24234244","19","0","false"
"ge/LVL-254.txt","1","0.24234244","19","0","false"
"ge/LVL-254.txt","2","0.24234244","19","0","false"
"ge/LVL-255.txt","0","0.22310379","19","0","false"
"ge/LVL-255.txt","1","0.31222808","18","0","false"
"ge/LVL-255.txt","2","0.87553185","14","0","false"
"ge/LVL-256.txt","0","0.17376654","19","0","false"
"ge/LVL-256.txt","1","0.36609873","17","0","false"
"ge/LVL-256.txt","2","0.36609873","17","0","false"
"ge/LVL-257.txt","0","0.5842469","17","0","false"
"ge/LVL-257.txt","1","0.5842469","17","0","false"
"ge/LVL-257.txt","2","0.5842469","17","0","false"
"ge/LVL-258.txt","0","0.07285585","20","0","false"
"ge/LVL-258.txt","1","0.07285585","20","0","false"
"ge/LVL-258.txt","2","0.07285585","20","0","false"
"ge/LVL-259.txt","0","0.413809","18","0","false"
"ge/LVL-259.txt","1","0.8737665","15","0","false"
"ge/LVL-259.txt","2","1.0","14","1","true"
"ge/LVL-260.txt","0","0.40488505","18","0","false"
